,,,"TOTAL , COUNTRY OF MANUFACTURE (North America + Total, Overseas)",,
,,,TOTAL OVERSEAS( Japan + Other countries),,
REF_DATE,GEO,Vehicle type,Origin of manufacture,Sales,VALUE
2020-05,British Columbia and the Territories,Passenger cars,"Total, overseas",Units,1032
2020-05,British Columbia and the Territories,Passenger cars,"Total, overseas",Dollars,47727
2020-05,British Columbia and the Territories,Passenger cars,Japan,Units,313
2020-05,British Columbia and the Territories,Passenger cars,Japan,Dollars,10262
2020-05,British Columbia and the Territories,Passenger cars,Other countries,Units,719
2020-05,British Columbia and the Territories,Passenger cars,Other countries,Dollars,37465
2020-05,British Columbia and the Territories,Trucks,"Total, country of manufacture",Units,8798
2020-05,British Columbia and the Territories,Trucks,"Total, country of manufacture",Dollars,463227
2020-05,British Columbia and the Territories,Trucks,North America,Units,6744
2020-05,British Columbia and the Territories,Trucks,North America,Dollars,366739
2020-05,British Columbia and the Territories,Trucks,"Total, overseas",Units,2054
2020-05,British Columbia and the Territories,Trucks,"Total, overseas",Dollars,96487
2020-06,Newfoundland and Labrador,"Total, new motor vehicles","Total, country of manufacture",Units,3385
2020-06,Newfoundland and Labrador,"Total, new motor vehicles","Total, country of manufacture",Dollars,121773
2020-06,Newfoundland and Labrador,"Total, new motor vehicles",North America,Units,2568
2020-06,Newfoundland and Labrador,"Total, new motor vehicles",North America,Dollars,94626
2020-06,Newfoundland and Labrador,"Total, new motor vehicles","Total, overseas",Units,817
2020-06,Newfoundland and Labrador,"Total, new motor vehicles","Total, overseas",Dollars,27147
2020-06,Newfoundland and Labrador,Passenger cars,"Total, country of manufacture",Units,618
2020-06,Newfoundland and Labrador,Passenger cars,"Total, country of manufacture",Dollars,16839
2020-06,Newfoundland and Labrador,Passenger cars,North America,Units,415
2020-06,Newfoundland and Labrador,Passenger cars,North America,Dollars,10350
2020-06,Newfoundland and Labrador,Passenger cars,"Total, overseas",Units,203
2020-06,Newfoundland and Labrador,Passenger cars,"Total, overseas",Dollars,6488
2020-06,Newfoundland and Labrador,Passenger cars,Japan,Units,0
2020-06,Newfoundland and Labrador,Passenger cars,Japan,Dollars,0
2020-06,Newfoundland and Labrador,Passenger cars,Other countries,Units,0
2020-06,Newfoundland and Labrador,Passenger cars,Other countries,Dollars,0
2020-06,Newfoundland and Labrador,Trucks,"Total, country of manufacture",Units,2767
2020-06,Newfoundland and Labrador,Trucks,"Total, country of manufacture",Dollars,104934
2020-06,Newfoundland and Labrador,Trucks,North America,Units,2153
2020-06,Newfoundland and Labrador,Trucks,North America,Dollars,84276
2020-06,Newfoundland and Labrador,Trucks,"Total, overseas",Units,614
2020-06,Newfoundland and Labrador,Trucks,"Total, overseas",Dollars,20659
2020-06,Prince Edward Island,"Total, new motor vehicles","Total, country of manufacture",Units,772
2020-06,Prince Edward Island,"Total, new motor vehicles","Total, country of manufacture",Dollars,28902
2020-06,Prince Edward Island,"Total, new motor vehicles",North America,Units,572
2020-06,Prince Edward Island,"Total, new motor vehicles",North America,Dollars,22590
2020-06,Prince Edward Island,"Total, new motor vehicles","Total, overseas",Units,200
2020-06,Prince Edward Island,"Total, new motor vehicles","Total, overseas",Dollars,6311
2020-06,Prince Edward Island,Passenger cars,"Total, country of manufacture",Units,183
2020-06,Prince Edward Island,Passenger cars,"Total, country of manufacture",Dollars,4924
2020-06,Prince Edward Island,Passenger cars,North America,Units,124
2020-06,Prince Edward Island,Passenger cars,North America,Dollars,3200
2020-06,Prince Edward Island,Passenger cars,"Total, overseas",Units,59
2020-06,Prince Edward Island,Passenger cars,"Total, overseas",Dollars,1724
2020-06,Prince Edward Island,Passenger cars,Japan,Units,0
2020-06,Prince Edward Island,Passenger cars,Japan,Dollars,0
2020-06,Prince Edward Island,Passenger cars,Other countries,Units,0
2020-06,Prince Edward Island,Passenger cars,Other countries,Dollars,0
2020-06,Prince Edward Island,Trucks,"Total, country of manufacture",Units,589
2020-06,Prince Edward Island,Trucks,"Total, country of manufacture",Dollars,23978
2020-06,Prince Edward Island,Trucks,North America,Units,448
2020-06,Prince Edward Island,Trucks,North America,Dollars,19391
2020-06,Prince Edward Island,Trucks,"Total, overseas",Units,141
2020-06,Prince Edward Island,Trucks,"Total, overseas",Dollars,4588
2020-06,Nova Scotia,"Total, new motor vehicles","Total, country of manufacture",Units,3819
2020-06,Nova Scotia,"Total, new motor vehicles","Total, country of manufacture",Dollars,145259
2020-06,Nova Scotia,"Total, new motor vehicles",North America,Units,2734
2020-06,Nova Scotia,"Total, new motor vehicles",North America,Dollars,108495
2020-06,Nova Scotia,"Total, new motor vehicles","Total, overseas",Units,1085
2020-06,Nova Scotia,"Total, new motor vehicles","Total, overseas",Dollars,36764
2020-06,Nova Scotia,Passenger cars,"Total, country of manufacture",Units,929
2020-06,Nova Scotia,Passenger cars,"Total, country of manufacture",Dollars,26349
2020-06,Nova Scotia,Passenger cars,North America,Units,655
2020-06,Nova Scotia,Passenger cars,North America,Dollars,17499
2020-06,Nova Scotia,Passenger cars,"Total, overseas",Units,274
2020-06,Nova Scotia,Passenger cars,"Total, overseas",Dollars,8850
2020-06,Nova Scotia,Passenger cars,Japan,Units,74
2020-06,Nova Scotia,Passenger cars,Japan,Dollars,2161
2020-06,Nova Scotia,Passenger cars,Other countries,Units,200
2020-06,Nova Scotia,Passenger cars,Other countries,Dollars,6689
2020-06,Nova Scotia,Trucks,"Total, country of manufacture",Units,2890
2020-06,Nova Scotia,Trucks,"Total, country of manufacture",Dollars,118911
2020-06,Nova Scotia,Trucks,North America,Units,2079
2020-06,Nova Scotia,Trucks,North America,Dollars,90997
2020-06,Nova Scotia,Trucks,"Total, overseas",Units,811
2020-06,Nova Scotia,Trucks,"Total, overseas",Dollars,27914
2020-06,New Brunswick,"Total, new motor vehicles","Total, country of manufacture",Units,3355
2020-06,New Brunswick,"Total, new motor vehicles","Total, country of manufacture",Dollars,142646
2020-06,New Brunswick,"Total, new motor vehicles",North America,Units,2363
2020-06,New Brunswick,"Total, new motor vehicles",North America,Dollars,108229
2020-06,New Brunswick,"Total, new motor vehicles","Total, overseas",Units,992
2020-06,New Brunswick,"Total, new motor vehicles","Total, overseas",Dollars,34417
2020-06,New Brunswick,Passenger cars,"Total, country of manufacture",Units,686
2020-06,New Brunswick,Passenger cars,"Total, country of manufacture",Dollars,20462
2020-06,New Brunswick,Passenger cars,North America,Units,433
2020-06,New Brunswick,Passenger cars,North America,Dollars,11528
2020-06,New Brunswick,Passenger cars,"Total, overseas",Units,253
2020-06,New Brunswick,Passenger cars,"Total, overseas",Dollars,8934
2020-06,New Brunswick,Passenger cars,Japan,Units,57
2020-06,New Brunswick,Passenger cars,Japan,Dollars,1838
2020-06,New Brunswick,Passenger cars,Other countries,Units,196
2020-06,New Brunswick,Passenger cars,Other countries,Dollars,7096
2020-06,New Brunswick,Trucks,"Total, country of manufacture",Units,2669
2020-06,New Brunswick,Trucks,"Total, country of manufacture",Dollars,122184
2020-06,New Brunswick,Trucks,North America,Units,1930
2020-06,New Brunswick,Trucks,North America,Dollars,96701
2020-06,New Brunswick,Trucks,"Total, overseas",Units,739
2020-06,New Brunswick,Trucks,"Total, overseas",Dollars,25483
2020-06,Quebec,"Total, new motor vehicles","Total, country of manufacture",Units,42427
2020-06,Quebec,"Total, new motor vehicles","Total, country of manufacture",Dollars,1707577
2020-06,Quebec,"Total, new motor vehicles",North America,Units,27488
2020-06,Quebec,"Total, new motor vehicles",North America,Dollars,1146126
2020-06,Quebec,"Total, new motor vehicles","Total, overseas",Units,14939
2020-06,Quebec,"Total, new motor vehicles","Total, overseas",Dollars,561452
2020-06,Quebec,Passenger cars,"Total, country of manufacture",Units,12930
2020-06,Quebec,Passenger cars,"Total, country of manufacture",Dollars,403627
2020-06,Quebec,Passenger cars,North America,Units,7835
2020-06,Quebec,Passenger cars,North America,Dollars,209711
2020-06,Quebec,Passenger cars,"Total, overseas",Units,5095
2020-06,Quebec,Passenger cars,"Total, overseas",Dollars,193916
2020-06,Quebec,Passenger cars,Japan,Units,1609
2020-06,Quebec,Passenger cars,Japan,Dollars,51451
2020-06,Quebec,Passenger cars,Other countries,Units,3486
2020-06,Quebec,Passenger cars,Other countries,Dollars,142465
2020-06,Quebec,Trucks,"Total, country of manufacture",Units,29497
2020-06,Quebec,Trucks,"Total, country of manufacture",Dollars,1303950
2020-06,Quebec,Trucks,North America,Units,19653
2020-06,Quebec,Trucks,North America,Dollars,936415
2020-06,Quebec,Trucks,"Total, overseas",Units,9844
2020-06,Quebec,Trucks,"Total, overseas",Dollars,367536
2020-06,Ontario,"Total, new motor vehicles","Total, country of manufacture",Units,58431
2020-06,Ontario,"Total, new motor vehicles","Total, country of manufacture",Dollars,2679578
2020-06,Ontario,"Total, new motor vehicles",North America,Units,42960
2020-06,Ontario,"Total, new motor vehicles",North America,Dollars,2013940
2020-06,Ontario,"Total, new motor vehicles","Total, overseas",Units,15471
2020-06,Ontario,"Total, new motor vehicles","Total, overseas",Dollars,665638
2020-06,Ontario,Passenger cars,"Total, country of manufacture",Units,12531
2020-06,Ontario,Passenger cars,"Total, country of manufacture",Dollars,454825
2020-06,Ontario,Passenger cars,North America,Units,7631
2020-06,Ontario,Passenger cars,North America,Dollars,237909
2020-06,Ontario,Passenger cars,"Total, overseas",Units,4900
2020-06,Ontario,Passenger cars,"Total, overseas",Dollars,216916
2020-06,Ontario,Passenger cars,Japan,Units,1200
2020-06,Ontario,Passenger cars,Japan,Dollars,40333
2020-06,Ontario,Passenger cars,Other countries,Units,3700
2020-06,Ontario,Passenger cars,Other countries,Dollars,176583
2020-06,Ontario,Trucks,"Total, country of manufacture",Units,45900
2020-06,Ontario,Trucks,"Total, country of manufacture",Dollars,2224752
2020-06,Ontario,Trucks,North America,Units,35329
2020-06,Ontario,Trucks,North America,Dollars,1776030
2020-06,Ontario,Trucks,"Total, overseas",Units,10571
2020-06,Ontario,Trucks,"Total, overseas",Dollars,448722
2020-06,Manitoba,"Total, new motor vehicles","Total, country of manufacture",Units,4169
2020-06,Manitoba,"Total, new motor vehicles","Total, country of manufacture",Dollars,192657
2020-06,Manitoba,"Total, new motor vehicles",North America,Units,3230
2020-06,Manitoba,"Total, new motor vehicles",North America,Dollars,156499
2020-06,Manitoba,"Total, new motor vehicles","Total, overseas",Units,939
2020-06,Manitoba,"Total, new motor vehicles","Total, overseas",Dollars,36158
2020-06,Manitoba,Passenger cars,"Total, country of manufacture",Units,691
2020-06,Manitoba,Passenger cars,"Total, country of manufacture",Dollars,21846
2020-06,Manitoba,Passenger cars,North America,Units,458
2020-06,Manitoba,Passenger cars,North America,Dollars,13161
2020-06,Manitoba,Passenger cars,"Total, overseas",Units,233
2020-06,Manitoba,Passenger cars,"Total, overseas",Dollars,8685
2020-06,Manitoba,Passenger cars,Japan,Units,58
2020-06,Manitoba,Passenger cars,Japan,Dollars,2017
2020-06,Manitoba,Passenger cars,Other countries,Units,175
2020-06,Manitoba,Passenger cars,Other countries,Dollars,6668
2020-06,Manitoba,Trucks,"Total, country of manufacture",Units,3478
2020-06,Manitoba,Trucks,"Total, country of manufacture",Dollars,170811
2020-06,Manitoba,Trucks,North America,Units,2772
2020-06,Manitoba,Trucks,North America,Dollars,143338
2020-06,Manitoba,Trucks,"Total, overseas",Units,706
2020-06,Manitoba,Trucks,"Total, overseas",Dollars,27473
2020-06,Saskatchewan,"Total, new motor vehicles","Total, country of manufacture",Units,3647
2020-06,Saskatchewan,"Total, new motor vehicles","Total, country of manufacture",Dollars,172902
2020-06,Saskatchewan,"Total, new motor vehicles",North America,Units,3066
2020-06,Saskatchewan,"Total, new motor vehicles",North America,Dollars,150944
2020-06,Saskatchewan,"Total, new motor vehicles","Total, overseas",Units,581
2020-06,Saskatchewan,"Total, new motor vehicles","Total, overseas",Dollars,21959
2020-06,Saskatchewan,Passenger cars,"Total, country of manufacture",Units,402
2020-06,Saskatchewan,Passenger cars,"Total, country of manufacture",Dollars,13185
2020-06,Saskatchewan,Passenger cars,North America,Units,230
2020-06,Saskatchewan,Passenger cars,North America,Dollars,7018
2020-06,Saskatchewan,Passenger cars,"Total, overseas",Units,172
2020-06,Saskatchewan,Passenger cars,"Total, overseas",Dollars,6167
2020-06,Saskatchewan,Passenger cars,Japan,Units,36
2020-06,Saskatchewan,Passenger cars,Japan,Dollars,1207
2020-06,Saskatchewan,Passenger cars,Other countries,Units,136
2020-06,Saskatchewan,Passenger cars,Other countries,Dollars,4960
2020-06,Saskatchewan,Trucks,"Total, country of manufacture",Units,3245
2020-06,Saskatchewan,Trucks,"Total, country of manufacture",Dollars,159717
2020-06,Saskatchewan,Trucks,North America,Units,2836
2020-06,Saskatchewan,Trucks,North America,Dollars,143926
2020-06,Saskatchewan,Trucks,"Total, overseas",Units,409
2020-06,Saskatchewan,Trucks,"Total, overseas",Dollars,15791
2020-06,Alberta,"Total, new motor vehicles","Total, country of manufacture",Units,15294
2020-06,Alberta,"Total, new motor vehicles","Total, country of manufacture",Dollars,762397
2020-06,Alberta,"Total, new motor vehicles",North America,Units,12038
2020-06,Alberta,"Total, new motor vehicles",North America,Dollars,625017
2020-06,Alberta,"Total, new motor vehicles","Total, overseas",Units,3256
2020-06,Alberta,"Total, new motor vehicles","Total, overseas",Dollars,137380
2020-06,Alberta,Passenger cars,"Total, country of manufacture",Units,2101
2020-06,Alberta,Passenger cars,"Total, country of manufacture",Dollars,72274
2020-06,Alberta,Passenger cars,North America,Units,1160
2020-06,Alberta,Passenger cars,North America,Dollars,35511
2020-06,Alberta,Passenger cars,"Total, overseas",Units,941
2020-06,Alberta,Passenger cars,"Total, overseas",Dollars,36764
2020-06,Alberta,Passenger cars,Japan,Units,228
2020-06,Alberta,Passenger cars,Japan,Dollars,7201
2020-06,Alberta,Passenger cars,Other countries,Units,713
2020-06,Alberta,Passenger cars,Other countries,Dollars,29563
2020-06,Alberta,Trucks,"Total, country of manufacture",Units,13193
2020-06,Alberta,Trucks,"Total, country of manufacture",Dollars,690122
2020-06,Alberta,Trucks,North America,Units,10878
2020-06,Alberta,Trucks,North America,Dollars,589506
2020-06,Alberta,Trucks,"Total, overseas",Units,2315
2020-06,Alberta,Trucks,"Total, overseas",Dollars,100616
2020-06,British Columbia and the Territories,"Total, new motor vehicles","Total, country of manufacture",Units,13780
2020-06,British Columbia and the Territories,"Total, new motor vehicles","Total, country of manufacture",Dollars,642225
2020-06,British Columbia and the Territories,"Total, new motor vehicles",North America,Units,9645
2020-06,British Columbia and the Territories,"Total, new motor vehicles",North America,Dollars,457339
2020-06,British Columbia and the Territories,"Total, new motor vehicles","Total, overseas",Units,4135
2020-06,British Columbia and the Territories,"Total, new motor vehicles","Total, overseas",Dollars,184886
2020-06,British Columbia and the Territories,Passenger cars,"Total, country of manufacture",Units,2879
2020-06,British Columbia and the Territories,Passenger cars,"Total, country of manufacture",Dollars,107242
2020-06,British Columbia and the Territories,Passenger cars,North America,Units,1475
2020-06,British Columbia and the Territories,Passenger cars,North America,Dollars,45899
2020-06,British Columbia and the Territories,Passenger cars,"Total, overseas",Units,1404
2020-06,British Columbia and the Territories,Passenger cars,"Total, overseas",Dollars,61343
2020-06,British Columbia and the Territories,Passenger cars,Japan,Units,438
2020-06,British Columbia and the Territories,Passenger cars,Japan,Dollars,14177
2020-06,British Columbia and the Territories,Passenger cars,Other countries,Units,966
2020-06,British Columbia and the Territories,Passenger cars,Other countries,Dollars,47166
2020-06,British Columbia and the Territories,Trucks,"Total, country of manufacture",Units,10901
2020-06,British Columbia and the Territories,Trucks,"Total, country of manufacture",Dollars,534983
2020-06,British Columbia and the Territories,Trucks,North America,Units,8170
2020-06,British Columbia and the Territories,Trucks,North America,Dollars,411440
2020-06,British Columbia and the Territories,Trucks,"Total, overseas",Units,2731
2020-06,British Columbia and the Territories,Trucks,"Total, overseas",Dollars,123543
2020-07,Newfoundland and Labrador,"Total, new motor vehicles","Total, country of manufacture",Units,3392
2020-07,Newfoundland and Labrador,"Total, new motor vehicles","Total, country of manufacture",Dollars,133051
2020-07,Newfoundland and Labrador,"Total, new motor vehicles",North America,Units,2575
2020-07,Newfoundland and Labrador,"Total, new motor vehicles",North America,Dollars,106195
2020-07,Newfoundland and Labrador,"Total, new motor vehicles","Total, overseas",Units,817
2020-07,Newfoundland and Labrador,"Total, new motor vehicles","Total, overseas",Dollars,26856
2020-07,Newfoundland and Labrador,Passenger cars,"Total, country of manufacture",Units,565
2020-07,Newfoundland and Labrador,Passenger cars,"Total, country of manufacture",Dollars,15847
2020-07,Newfoundland and Labrador,Passenger cars,North America,Units,369
2020-07,Newfoundland and Labrador,Passenger cars,North America,Dollars,9507
2020-07,Newfoundland and Labrador,Passenger cars,"Total, overseas",Units,196
2020-07,Newfoundland and Labrador,Passenger cars,"Total, overseas",Dollars,6341
2020-07,Newfoundland and Labrador,Passenger cars,Japan,Units,0
2020-07,Newfoundland and Labrador,Passenger cars,Japan,Dollars,0
2020-07,Newfoundland and Labrador,Passenger cars,Other countries,Units,0
2020-07,Newfoundland and Labrador,Passenger cars,Other countries,Dollars,0
2020-07,Newfoundland and Labrador,Trucks,"Total, country of manufacture",Units,2827
2020-07,Newfoundland and Labrador,Trucks,"Total, country of manufacture",Dollars,117204
2020-07,Newfoundland and Labrador,Trucks,North America,Units,2206
2020-07,Newfoundland and Labrador,Trucks,North America,Dollars,96689
2020-07,Newfoundland and Labrador,Trucks,"Total, overseas",Units,621
2020-07,Newfoundland and Labrador,Trucks,"Total, overseas",Dollars,20515
2020-07,Prince Edward Island,"Total, new motor vehicles","Total, country of manufacture",Units,795
2020-07,Prince Edward Island,"Total, new motor vehicles","Total, country of manufacture",Dollars,29344
2020-07,Prince Edward Island,"Total, new motor vehicles",North America,Units,599
2020-07,Prince Edward Island,"Total, new motor vehicles",North America,Dollars,23200
2020-07,Prince Edward Island,"Total, new motor vehicles","Total, overseas",Units,196
2020-07,Prince Edward Island,"Total, new motor vehicles","Total, overseas",Dollars,6144
2020-07,Prince Edward Island,Passenger cars,"Total, country of manufacture",Units,170
2020-07,Prince Edward Island,Passenger cars,"Total, country of manufacture",Dollars,4344
2020-07,Prince Edward Island,Passenger cars,North America,Units,132
2020-07,Prince Edward Island,Passenger cars,North America,Dollars,3345
2020-07,Prince Edward Island,Passenger cars,"Total, overseas",Units,38
2020-07,Prince Edward Island,Passenger cars,"Total, overseas",Dollars,998
2020-07,Prince Edward Island,Passenger cars,Japan,Units,0
2020-07,Prince Edward Island,Passenger cars,Japan,Dollars,0
2020-07,Prince Edward Island,Passenger cars,Other countries,Units,0
2020-07,Prince Edward Island,Passenger cars,Other countries,Dollars,0
2020-07,Prince Edward Island,Trucks,"Total, country of manufacture",Units,625
2020-07,Prince Edward Island,Trucks,"Total, country of manufacture",Dollars,25000
2020-07,Prince Edward Island,Trucks,North America,Units,467
2020-07,Prince Edward Island,Trucks,North America,Dollars,19854
2020-07,Prince Edward Island,Trucks,"Total, overseas",Units,158
2020-07,Prince Edward Island,Trucks,"Total, overseas",Dollars,5145
2020-07,Nova Scotia,"Total, new motor vehicles","Total, country of manufacture",Units,4421
2020-07,Nova Scotia,"Total, new motor vehicles","Total, country of manufacture",Dollars,176251
2020-07,Nova Scotia,"Total, new motor vehicles",North America,Units,3145
2020-07,Nova Scotia,"Total, new motor vehicles",North America,Dollars,131137
2020-07,Nova Scotia,"Total, new motor vehicles","Total, overseas",Units,1276
2020-07,Nova Scotia,"Total, new motor vehicles","Total, overseas",Dollars,45115
2020-07,Nova Scotia,Passenger cars,"Total, country of manufacture",Units,965
2020-07,Nova Scotia,Passenger cars,"Total, country of manufacture",Dollars,29119
2020-07,Nova Scotia,Passenger cars,North America,Units,623
2020-07,Nova Scotia,Passenger cars,North America,Dollars,17222
2020-07,Nova Scotia,Passenger cars,"Total, overseas",Units,342
2020-07,Nova Scotia,Passenger cars,"Total, overseas",Dollars,11897
2020-07,Nova Scotia,Passenger cars,Japan,Units,94
2020-07,Nova Scotia,Passenger cars,Japan,Dollars,2633
2020-07,Nova Scotia,Passenger cars,Other countries,Units,248
2020-07,Nova Scotia,Passenger cars,Other countries,Dollars,9264
2020-07,Nova Scotia,Trucks,"Total, country of manufacture",Units,3456
2020-07,Nova Scotia,Trucks,"Total, country of manufacture",Dollars,147133
2020-07,Nova Scotia,Trucks,North America,Units,2522
2020-07,Nova Scotia,Trucks,North America,Dollars,113915
2020-07,Nova Scotia,Trucks,"Total, overseas",Units,934
2020-07,Nova Scotia,Trucks,"Total, overseas",Dollars,33218
2020-07,New Brunswick,"Total, new motor vehicles","Total, country of manufacture",Units,3889
2020-07,New Brunswick,"Total, new motor vehicles","Total, country of manufacture",Dollars,160659
2020-07,New Brunswick,"Total, new motor vehicles",North America,Units,2962
2020-07,New Brunswick,"Total, new motor vehicles",North America,Dollars,128528
2020-07,New Brunswick,"Total, new motor vehicles","Total, overseas",Units,927
2020-07,New Brunswick,"Total, new motor vehicles","Total, overseas",Dollars,32130
2020-07,New Brunswick,Passenger cars,"Total, country of manufacture",Units,711
2020-07,New Brunswick,Passenger cars,"Total, country of manufacture",Dollars,20633
2020-07,New Brunswick,Passenger cars,North America,Units,489
2020-07,New Brunswick,Passenger cars,North America,Dollars,13001
2020-07,New Brunswick,Passenger cars,"Total, overseas",Units,222
2020-07,New Brunswick,Passenger cars,"Total, overseas",Dollars,7632
2020-07,New Brunswick,Passenger cars,Japan,Units,61
2020-07,New Brunswick,Passenger cars,Japan,Dollars,1973
2020-07,New Brunswick,Passenger cars,Other countries,Units,161
2020-07,New Brunswick,Passenger cars,Other countries,Dollars,5659
2020-07,New Brunswick,Trucks,"Total, country of manufacture",Units,3178
2020-07,New Brunswick,Trucks,"Total, country of manufacture",Dollars,140025
2020-07,New Brunswick,Trucks,North America,Units,2473
2020-07,New Brunswick,Trucks,North America,Dollars,115527
2020-07,New Brunswick,Trucks,"Total, overseas",Units,705
2020-07,New Brunswick,Trucks,"Total, overseas",Dollars,24498
2020-07,Quebec,"Total, new motor vehicles","Total, country of manufacture",Units,43313
2020-07,Quebec,"Total, new motor vehicles","Total, country of manufacture",Dollars,1799252
2020-07,Quebec,"Total, new motor vehicles",North America,Units,28682
2020-07,Quebec,"Total, new motor vehicles",North America,Dollars,1227049
2020-07,Quebec,"Total, new motor vehicles","Total, overseas",Units,14631
2020-07,Quebec,"Total, new motor vehicles","Total, overseas",Dollars,572203
2020-07,Quebec,Passenger cars,"Total, country of manufacture",Units,11999
2020-07,Quebec,Passenger cars,"Total, country of manufacture",Dollars,391216
2020-07,Quebec,Passenger cars,North America,Units,7106
2020-07,Quebec,Passenger cars,North America,Dollars,186350
2020-07,Quebec,Passenger cars,"Total, overseas",Units,4893
2020-07,Quebec,Passenger cars,"Total, overseas",Dollars,204866
2020-07,Quebec,Passenger cars,Japan,Units,1467
2020-07,Quebec,Passenger cars,Japan,Dollars,45231
2020-07,Quebec,Passenger cars,Other countries,Units,3426
2020-07,Quebec,Passenger cars,Other countries,Dollars,159635
2020-07,Quebec,Trucks,"Total, country of manufacture",Units,31314
2020-07,Quebec,Trucks,"Total, country of manufacture",Dollars,1408036
2020-07,Quebec,Trucks,North America,Units,21576
2020-07,Quebec,Trucks,North America,Dollars,1040699
2020-07,Quebec,Trucks,"Total, overseas",Units,9738
2020-07,Quebec,Trucks,"Total, overseas",Dollars,367337
2020-07,Ontario,"Total, new motor vehicles","Total, country of manufacture",Units,67066
2020-07,Ontario,"Total, new motor vehicles","Total, country of manufacture",Dollars,2980581
2020-07,Ontario,"Total, new motor vehicles",North America,Units,49982
2020-07,Ontario,"Total, new motor vehicles",North America,Dollars,2237873
2020-07,Ontario,"Total, new motor vehicles","Total, overseas",Units,17084
2020-07,Ontario,"Total, new motor vehicles","Total, overseas",Dollars,742708
2020-07,Ontario,Passenger cars,"Total, country of manufacture",Units,13799
2020-07,Ontario,Passenger cars,"Total, country of manufacture",Dollars,506725
2020-07,Ontario,Passenger cars,North America,Units,8210
2020-07,Ontario,Passenger cars,North America,Dollars,238961
2020-07,Ontario,Passenger cars,"Total, overseas",Units,5589
2020-07,Ontario,Passenger cars,"Total, overseas",Dollars,267764
2020-07,Ontario,Passenger cars,Japan,Units,1269
2020-07,Ontario,Passenger cars,Japan,Dollars,41156
2020-07,Ontario,Passenger cars,Other countries,Units,4320
2020-07,Ontario,Passenger cars,Other countries,Dollars,226608
2020-07,Ontario,Trucks,"Total, country of manufacture",Units,53267
2020-07,Ontario,Trucks,"Total, country of manufacture",Dollars,2473856
2020-07,Ontario,Trucks,North America,Units,41772
2020-07,Ontario,Trucks,North America,Dollars,1998913
2020-07,Ontario,Trucks,"Total, overseas",Units,11495
2020-07,Ontario,Trucks,"Total, overseas",Dollars,474944
2020-07,Manitoba,"Total, new motor vehicles","Total, country of manufacture",Units,4885
2020-07,Manitoba,"Total, new motor vehicles","Total, country of manufacture",Dollars,225851
2020-07,Manitoba,"Total, new motor vehicles",North America,Units,3987
2020-07,Manitoba,"Total, new motor vehicles",North America,Dollars,190841
2020-07,Manitoba,"Total, new motor vehicles","Total, overseas",Units,898
2020-07,Manitoba,"Total, new motor vehicles","Total, overseas",Dollars,35010
2020-07,Manitoba,Passenger cars,"Total, country of manufacture",Units,753
2020-07,Manitoba,Passenger cars,"Total, country of manufacture",Dollars,22870
2020-07,Manitoba,Passenger cars,North America,Units,519
2020-07,Manitoba,Passenger cars,North America,Dollars,14072
2020-07,Manitoba,Passenger cars,"Total, overseas",Units,234
2020-07,Manitoba,Passenger cars,"Total, overseas",Dollars,8799
2020-07,Manitoba,Passenger cars,Japan,Units,65
2020-07,Manitoba,Passenger cars,Japan,Dollars,2219
2020-07,Manitoba,Passenger cars,Other countries,Units,169
2020-07,Manitoba,Passenger cars,Other countries,Dollars,6579
2020-07,Manitoba,Trucks,"Total, country of manufacture",Units,4132
2020-07,Manitoba,Trucks,"Total, country of manufacture",Dollars,202981
2020-07,Manitoba,Trucks,North America,Units,3468
2020-07,Manitoba,Trucks,North America,Dollars,176769
2020-07,Manitoba,Trucks,"Total, overseas",Units,664
2020-07,Manitoba,Trucks,"Total, overseas",Dollars,26211
2020-07,Saskatchewan,"Total, new motor vehicles","Total, country of manufacture",Units,4043
2020-07,Saskatchewan,"Total, new motor vehicles","Total, country of manufacture",Dollars,193317
2020-07,Saskatchewan,"Total, new motor vehicles",North America,Units,3438
2020-07,Saskatchewan,"Total, new motor vehicles",North America,Dollars,169149
2020-07,Saskatchewan,"Total, new motor vehicles","Total, overseas",Units,605
2020-07,Saskatchewan,"Total, new motor vehicles","Total, overseas",Dollars,24168
2020-07,Saskatchewan,Passenger cars,"Total, country of manufacture",Units,378
2020-07,Saskatchewan,Passenger cars,"Total, country of manufacture",Dollars,12647
2020-07,Saskatchewan,Passenger cars,North America,Units,232
2020-07,Saskatchewan,Passenger cars,North America,Dollars,6997
2020-07,Saskatchewan,Passenger cars,"Total, overseas",Units,146
2020-07,Saskatchewan,Passenger cars,"Total, overseas",Dollars,5650
2020-07,Saskatchewan,Passenger cars,Japan,Units,43
2020-07,Saskatchewan,Passenger cars,Japan,Dollars,1386
2020-07,Saskatchewan,Passenger cars,Other countries,Units,103
2020-07,Saskatchewan,Passenger cars,Other countries,Dollars,4264
2020-07,Saskatchewan,Trucks,"Total, country of manufacture",Units,3665
2020-07,Saskatchewan,Trucks,"Total, country of manufacture",Dollars,180670
2020-07,Saskatchewan,Trucks,North America,Units,3206
2020-07,Saskatchewan,Trucks,North America,Dollars,162152
2020-07,Saskatchewan,Trucks,"Total, overseas",Units,459
2020-07,Saskatchewan,Trucks,"Total, overseas",Dollars,18518
2020-07,Alberta,"Total, new motor vehicles","Total, country of manufacture",Units,18907
2020-07,Alberta,"Total, new motor vehicles","Total, country of manufacture",Dollars,923862
